Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
0,0,0,0,36,2107.583333,0.014815,0.03287,0,0,Dec,3,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,459,0,0.02,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,26,436.8,0.074074,0.088889,0,0,Jul,2,2,1,3,Returning_Visitor,FALSE,FALSE
3,604.5,6,75.666667,50,2387.435714,0.019394,0.037838,0,1,May,1,1,3,15,Returning_Visitor,TRUE,FALSE
2,569,1,58.5,23,941.699405,0,0.008,9.331744,0,Dec,2,2,4,2,New_Visitor,FALSE,TRUE
2,166,2,55,10,1968.25,0.014286,0.021429,0,0,May,1,1,1,6,New_Visitor,TRUE,FALSE
2,298.2,0,0,48,1850.116667,0.004082,0.004422,7.562922,0,Nov,1,1,2,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,35.25,0,0.066667,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
3,61,0,0,31,1470.416667,0,0.006667,0,0,May,1,2,1,3,New_Visitor,FALSE,FALSE
0,0,0,0,32,707.7,0.025,0.084375,0,0,June,2,2,6,13,Returning_Visitor,FALSE,FALSE
8,147.175,7,254,340,10902.45826,0.001713,0.015735,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,512.716667,0.007143,0.013571,1.401949,0,Jul,2,2,7,1,Returning_Visitor,TRUE,TRUE
9,241.841667,0,0,25,673.033333,0.002151,0.005223,27.973418,0,Nov,1,1,3,2,New_Visitor,FALSE,FALSE
2,127,0,0,19,1431.666667,0,0.01,0,0.2,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
1,16.6,0,0,39,581.941988,0,0.000733,68.320501,0,Aug,2,2,5,2,New_Visitor,FALSE,TRUE
0,0,0,0,36,631.306863,0.021143,0.047901,0,0.8,May,2,2,3,6,Returning_Visitor,FALSE,FALSE
20,199.456273,7,299.033333,686,23342.08205,0.009853,0.022771,0.15065,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,432,0,0.014286,270.784693,0,Nov,2,4,1,8,New_Visitor,FALSE,TRUE
0,0,0,0,3,20,0,0.066667,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
3,6,0,0,24,762.333333,0.030769,0.058974,0,0.2,May,2,2,1,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,35.25,0,0.066667,0,0,Nov,1,1,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,140.458333,0.028571,0.034286,0,0,Nov,3,3,9,2,Returning_Visitor,FALSE,FALSE
2,12,0,0,85,3887.222321,0.000595,0.018506,0,0,Dec,3,2,7,3,Returning_Visitor,FALSE,FALSE
1,15.2,0,0,81,4536.308139,0.032305,0.054759,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
5,63,0,0,27,458.5,0,0.005952,0,0,Dec,2,2,6,2,New_Visitor,TRUE,FALSE
0,0,0,0,18,346.566667,0.02963,0.062963,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,48,0,0.066667,0,0,Mar,4,1,1,1,Returning_Visitor,FALSE,FALSE
1,33.5,0,0,34,1181.85119,0,0.035156,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,2,1,20,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,FALSE
2,147.5,7,209,48,698.67152,0.004487,0.01989,68.913643,0,Nov,3,2,7,11,Returning_Visitor,FALSE,TRUE
0,0,0,0,14,1789.39881,0,0.029048,0,0,Mar,1,1,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,1483.333333,0.008333,0.026389,0,0.4,May,2,4,2,3,Returning_Visitor,FALSE,FALSE
5,224.75,0,0,10,235.416667,0.015385,0.030769,0,0,Dec,1,1,8,2,New_Visitor,FALSE,FALSE
2,65,0,0,13,1248,0,0.020513,0,0,May,1,2,8,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,723,0,0.028571,32.906118,0,Dec,2,2,4,1,Returning_Visitor,TRUE,TRUE
2,14,0,0,81,1441.910588,0.002469,0.013933,2.769599,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,1,0,14,331.55,0.013333,0.017778,0,0,June,1,1,1,2,Returning_Visitor,TRUE,FALSE
3,97.75,1,46.5,12,257.416667,0.006667,0.027111,0,0,Nov,3,2,6,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,221,0,0.025,0,0,Dec,3,2,1,1,Returning_Visitor,TRUE,FALSE
3,289,0,0,5,708.25,0,0.025,0,0,Nov,3,3,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,152.333333,0.023932,0.03956,0,0.8,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
1,70,0,0,24,496.666667,0,0.002174,0,0,May,1,1,1,2,New_Visitor,FALSE,FALSE
4,221,0,0,15,338.857143,0,0.030769,0,0,May,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1165.95,0.025926,0.044444,0,0,Dec,2,5,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,4,159.2,0.05,0.066667,0,0,June,3,2,5,13,Returning_Visitor,TRUE,FALSE
1,508.8,0,0,7,379.8,0,0.05,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
0,0,7,840.583333,162,5918.308915,0.00479,0.019257,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,222,8068.742154,0.008326,0.023298,4.789723,0,Nov,2,2,2,1,Returning_Visitor,TRUE,FALSE
5,20,0,0,72,3220.887143,0.024937,0.061689,0.975803,0,Oct,4,1,2,1,Returning_Visitor,FALSE,FALSE
4,47,1,49.5,28,687.467063,0.013978,0.027343,108.908988,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,2,207.25,114,3788.8,0.003478,0.010435,1.795451,0,Dec,2,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,2,68.5,0,0.033333,0,0,Mar,3,2,1,10,Returning_Visitor,FALSE,FALSE
2,67.5,2,100.2,17,1770.8,0.026316,0.035088,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,985,0.070833,0.0875,0,0,June,3,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0,Jul,1,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,1,13,Returning_Visitor,FALSE,FALSE
1,58,0,0,33,647.625,0,0.00625,0,0,Dec,3,2,3,2,New_Visitor,FALSE,FALSE
0,0,0,0,81,3197.755638,0.01,0.021511,0,0,Nov,3,2,4,10,Returning_Visitor,TRUE,FALSE
3,84.5,0,0,346,12541.77628,0.001709,0.006473,5.177107,0,Aug,2,2,3,1,Returning_Visitor,TRUE,TRUE
1,23.2,0,0,0,0,0,0.033333,0,0,Oct,2,2,6,3,Returning_Visitor,FALSE,TRUE
1,5,0,0,17,389,0,0.041667,9.297,0,May,2,4,3,2,Returning_Visitor,FALSE,FALSE
2,11,0,0,36,474.306667,0,0.015714,47.659074,0,June,4,1,2,4,Returning_Visitor,FALSE,FALSE
8,535.75,2,12,22,2178.672222,0.013827,0.032021,15.004762,0,May,1,2,2,13,Returning_Visitor,FALSE,FALSE
0,0,1,24,9,717,0.02,0.03,0,0,May,3,2,5,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,21,0,0.066667,0,0,Nov,2,4,2,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,26,409.3,0.007692,0.038462,0,0,Jul,1,1,1,1,Returning_Visitor,FALSE,FALSE
1,15.2,0,0,30,515.533333,0,0.016667,0,0,Sep,2,2,1,2,Returning_Visitor,FALSE,FALSE
2,118.9,0,0,30,1216.726667,0,0.008602,26.130361,0,Nov,4,2,6,2,New_Visitor,TRUE,TRUE
1,6,0,0,45,2487.333333,0.018605,0.066667,0,0,May,2,2,7,11,Returning_Visitor,FALSE,FALSE
2,105,0,0,19,482.5,0,0.008333,0,0,May,3,2,3,2,New_Visitor,TRUE,FALSE
0,0,0,0,8,612,0,0.014286,0,0,Mar,3,3,1,2,New_Visitor,TRUE,FALSE
1,5,1,7,31,561.094014,0.034375,0.052508,0,0,Jul,3,2,3,13,Returning_Visitor,FALSE,FALSE
7,77.5,0,0,14,192.933333,0,0.013333,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
4,184.366667,0,0,3,52.266667,0,0.021212,0,0,Oct,3,2,1,5,Returning_Visitor,FALSE,FALSE
5,426.7,1,200,72,4140.333766,0.001316,0.024598,0,0,Nov,3,2,4,2,Returning_Visitor,FALSE,FALSE
3,89,0,0,26,655.535714,0,0.0375,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,115,0,0.066667,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,6,44,0.066667,0.1,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
3,77,5,243,127,2573.875,0.000256,0.009197,0,0,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,4,135.5,0,0.05,0,0.6,Feb,2,2,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,115,0,0.066667,0,0,May,2,2,6,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,57,1091.005876,0.007018,0.027875,0,0,Nov,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,101.833333,0,0.058333,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,2,0,0.2,0.2,0,0.2,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
4,141.761905,0,0,20,850.035714,0.025,0.041667,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
4,128.5,0,0,14,273.25,0,0.0125,0,0,May,1,8,4,4,Returning_Visitor,TRUE,FALSE
0,0,1,24,9,717,0.02,0.03,0,0,May,3,2,5,13,Returning_Visitor,FALSE,FALSE
2,105,0,0,19,482.5,0,0.008333,0,0,May,3,2,3,2,New_Visitor,TRUE,FALSE
1,27.5,3,17,1,10,0,0.04,0,0,Nov,1,1,1,8,New_Visitor,FALSE,TRUE
0,0,0,0,38,1035.935714,0.037895,0.052723,0,0.2,May,1,1,1,1,Returning_Visitor,FALSE,FALSE
6,101.625,0,0,140,7097.582291,0.003448,0.009952,21.888568,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,36,0.066667,0.1,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
3,51.5,0,0,21,1623.5,0,0.005,49.3886,0.6,May,2,4,2,3,New_Visitor,FALSE,TRUE
3,289,0,0,5,708.25,0,0.025,0,0,Nov,3,3,1,10,Returning_Visitor,FALSE,FALSE
0,0,2,207.25,114,3788.8,0.003478,0.010435,1.795451,0,Dec,2,2,3,2,Returning_Visitor,TRUE,FALSE
1,4,0,0,22,1749,0,0.015,0,0,Dec,2,2,3,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,5,47,0.02,0.06,0,0,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,181,0.025,0.070833,0,0,Nov,2,2,4,13,Returning_Visitor,FALSE,FALSE
0,0,0,0,20,332,0.03,0.06,0,0,Mar,4,1,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,277.166667,0.028571,0.05,0,0,Nov,3,2,4,13,Returning_Visitor,FALSE,FALSE
5,59,0,0,3,44.666667,0,0.025,0,0,Mar,2,4,6,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,34,311.5,0,0.011765,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
2,118.9,0,0,30,1216.726667,0,0.008602,26.130361,0,Nov,4,2,6,2,New_Visitor,TRUE,TRUE
5,274.333333,0,0,13,717.6,0,0.001961,0,0,Mar,1,1,3,10,New_Visitor,FALSE,FALSE
4,128.5,0,0,14,273.25,0,0.0125,0,0,May,1,8,4,4,Returning_Visitor,TRUE,FALSE
5,224.75,0,0,10,235.416667,0.015385,0.030769,0,0,Dec,1,1,8,2,New_Visitor,FALSE,FALSE
1,40.25,0,0,19,501.766667,0,0.010526,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,2,4,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,8,623.076923,0,0.010884,0,0,May,3,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1435,0.054545,0.109091,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
2,63.5,0,0,9,99.066667,0.036364,0.072727,0,0,Oct,1,1,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,150,0.057143,0.085714,0,0,Feb,2,2,2,1,Returning_Visitor,FALSE,FALSE
6,94.1,0,0,92,4212.141886,0.008333,0.021875,6.664928,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,5,0,0.2,0.2,0,0,May,3,2,5,6,Returning_Visitor,FALSE,FALSE
5,41.7,1,114,401,14568.16201,0.006634,0.020149,3.546316,0,Nov,2,2,4,1,Returning_Visitor,FALSE,TRUE
0,0,0,0,3,35,0.066667,0.1,0,0.6,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
2,45.5,0,0,9,122.25,0,0.018182,0,0,Dec,2,2,7,2,New_Visitor,FALSE,FALSE
1,23,2,272.5,30,974.269841,0.006452,0.007885,11.478129,0,May,2,2,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,37,1669.559524,0.01619,0.051333,0,0,May,3,2,3,1,Returning_Visitor,FALSE,FALSE
1,9,0,0,46,4084.393939,0,0.001795,0,0,Feb,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1014.833333,0.011765,0.048529,0,0.4,May,2,2,2,13,Returning_Visitor,FALSE,FALSE
8,197.666667,0,0,7,88.75,0.013333,0.06,0,1,May,3,2,3,2,Returning_Visitor,TRUE,FALSE
2,34.25,0,0,55,3227.483333,0.003636,0.016364,0,0,Nov,2,2,3,13,Returning_Visitor,FALSE,FALSE
9,233.622404,0,0,35,1941.066667,0.012558,0.029172,0,0,Aug,3,2,7,2,Returning_Visitor,FALSE,FALSE
3,118.666667,0,0,17,694,0.003704,0.008333,27.451382,0,Mar,3,2,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,14,267.25,0,0.021429,0,0,Nov,3,2,1,11,New_Visitor,TRUE,FALSE
0,0,0,0,12,655,0.036364,0.063636,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
12,509.53125,2,11,33,2032.599702,0,0.020477,5.730539,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
16,155.631313,0,0,32,908.013456,0.005,0.018053,4.368516,0,Mar,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,6,308.166667,0.083333,0.095,0,0,Mar,1,1,6,1,Returning_Visitor,FALSE,FALSE
0,0,1,0,35,1742.883333,0.011429,0.041143,0,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,655,0.036364,0.063636,0,0.8,May,2,2,1,6,Returning_Visitor,FALSE,FALSE
1,27.5,0,0,20,922.708333,0,0.009524,103.14029,0,Dec,2,2,6,2,New_Visitor,FALSE,TRUE
7,257.4,0,0,7,244.733333,0.018182,0.018182,0,0,Nov,1,1,4,2,New_Visitor,FALSE,FALSE
4,49.3,0,0,9,283.7,0.018182,0.036364,0,0,June,1,1,3,3,Returning_Visitor,FALSE,FALSE
5,153,0,0,25,1074.683333,0.0125,0.01875,19.23269,0,Nov,1,1,6,4,Returning_Visitor,FALSE,FALSE
3,22.277778,1,0,6,36.902778,0,0.086667,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
6,595.1,3,1439,19,1119.716667,0,0.016667,0,0,May,1,1,8,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,12,168.285714,0,0.069444,0,0.8,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,11,1197.8,0,0.01,0,0,Oct,2,2,3,20,Returning_Visitor,FALSE,FALSE
0,0,0,0,76,1777.520455,0.008,0.025492,0,0,Nov,1,2,1,10,Returning_Visitor,TRUE,FALSE
4,62.5,0,0,53,1840.369156,0.007407,0.023148,46.778318,0,Dec,1,1,2,2,Returning_Visitor,FALSE,TRUE
0,0,2,407.5,14,1043.15,0.05,0.08125,0,0,Nov,1,1,1,2,Returning_Visitor,TRUE,FALSE
5,59,0,0,3,44.666667,0,0.025,0,0,Mar,2,4,6,2,Returning_Visitor,TRUE,FALSE
1,175.48,0,0,98,12449.9,0.002292,0.031103,0,0,June,2,2,1,5,Returning_Visitor,FALSE,FALSE
0,0,0,0,18,103.833333,0.033333,0.055556,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,13,152.333333,0.023932,0.03956,0,0.8,May,2,2,4,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,10,254,0.02,0.04,14.0292,0,Mar,2,2,9,2,New_Visitor,FALSE,TRUE
4,45.75,0,0,18,1273.083333,0,0.031818,6.750968,0,Dec,1,1,1,1,Returning_Visitor,FALSE,TRUE
3,22.277778,1,0,6,36.902778,0,0.086667,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,34,1491.775,0.00202,0.024793,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,3,138,0.1,0.111111,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
20,199.456273,7,299.033333,686,23342.08205,0.009853,0.022771,0.15065,0,Aug,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,1,844,6,1108,0.066667,0.066667,0,0,Mar,2,2,4,2,Returning_Visitor,FALSE,FALSE
18,505.4,1,10,105,4434.281746,0.005042,0.029693,4.52833,0,Dec,2,2,1,1,Returning_Visitor,FALSE,FALSE
2,123.75,0,0,21,938.333333,0.01,0.016667,218.395192,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
1,146,0,0,7,221.4,0.025,0.0225,0,0,Nov,1,1,4,3,Returning_Visitor,FALSE,FALSE
6,276.75,0,0,12,342.125,0,0.007143,0,0,Nov,1,2,3,2,New_Visitor,FALSE,FALSE
1,9,0,0,46,4084.393939,0,0.001795,0,0,Feb,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,1165.95,0.025926,0.044444,0,0,Dec,2,5,3,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,1,13,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,447.133333,0,0.018182,17.296764,0,Oct,2,2,5,2,New_Visitor,TRUE,TRUE
0,0,0,0,17,349.375,0.0125,0.01875,0,0,Nov,3,2,9,20,Returning_Visitor,FALSE,FALSE
1,38,0,0,12,121,0.028571,0.025,0,0,Mar,3,2,4,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,14,363.318182,0.014286,0.02381,0,0,Mar,1,1,1,3,Returning_Visitor,FALSE,FALSE
6,465.833333,2,71,26,1558,0.006667,0.013333,7.169617,0,Mar,2,2,1,1,Returning_Visitor,TRUE,FALSE
0,0,0,0,12,459,0,0.02,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,157,0,0.014286,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
6,129.020833,0,0,56,755.417892,0.001724,0.015843,0,0,Nov,1,1,1,10,Returning_Visitor,TRUE,FALSE
2,52,0,0,28,1265.75,0,0.028889,4.1976,0,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
1,17,1,23.75,62,3688.846861,0.016613,0.027151,3.663778,0,Dec,3,2,3,1,Returning_Visitor,TRUE,FALSE
1,10,0,0,16,120,0.053333,0.08,0,0,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
2,37.5,0,0,12,375,0,0.039583,43.99,0,May,2,2,3,2,Returning_Visitor,FALSE,TRUE
0,0,0,0,34,1491.775,0.00202,0.024793,0,0,Nov,2,2,6,11,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,2612,0,0.033333,0,0,Dec,8,13,9,20,Other,FALSE,FALSE
1,23,2,272.5,30,974.269841,0.006452,0.007885,11.478129,0,May,2,2,4,1,Returning_Visitor,TRUE,TRUE
0,0,0,0,140,4096.090152,0.00381,0.011871,0,0,Nov,2,5,7,1,Returning_Visitor,FALSE,FALSE
1,0,0,0,30,1732.066667,0.025806,0.050753,13.13492,0,Nov,2,2,9,10,Returning_Visitor,FALSE,FALSE
1,7,7,141,25,1644,0.002151,0.018817,0,0,Mar,2,4,1,10,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Nov,3,2,2,1,Returning_Visitor,FALSE,FALSE
4,47,1,49.5,28,687.467063,0.013978,0.027343,108.908988,0,Nov,1,1,1,2,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,63,0.028571,0.057143,0,0.6,May,2,2,4,13,New_Visitor,FALSE,FALSE
1,19,0,0,4,296.916667,0.04,0.04,0,0,Dec,3,2,1,6,Returning_Visitor,FALSE,FALSE
4,55,0,0,16,284.9,0.003333,0.033333,18.8649,0,Mar,1,1,2,10,Returning_Visitor,FALSE,FALSE
0,0,6,451.5,28,674.434524,0.005882,0.017647,0,0,May,3,2,4,1,Returning_Visitor,TRUE,FALSE
1,4.333333,0,0,3,14.333333,0.006667,0.074444,0,0,June,4,2,1,5,Returning_Visitor,TRUE,TRUE
0,0,0,0,1,0,0.2,0.2,0,0,May,2,5,2,1,Returning_Visitor,FALSE,FALSE
0,0,6,451.5,28,674.434524,0.005882,0.017647,0,0,May,3,2,4,1,Returning_Visitor,TRUE,FALSE
3,40,0,0,9,1362,0,0.008333,0,0,Mar,2,2,7,6,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,1721.666667,0.038095,0.038571,0,0,Nov,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,38,1593.583333,0,0.010526,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,FALSE
5,142.75,0,0,76,1523.57803,0.012987,0.021102,0,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,3,1,Other,TRUE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,1,3,Returning_Visitor,FALSE,FALSE
1,9,0,0,46,4084.393939,0,0.001795,0,0,Feb,2,2,8,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,27,630.75,0.016,0.02,0,0,Nov,2,2,3,1,Returning_Visitor,TRUE,FALSE
16,825.940018,1,120.8,109,2110.422354,0.005178,0.014937,2.491316,0,Aug,2,2,7,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,May,1,1,7,3,Returning_Visitor,FALSE,FALSE
7,170.833333,1,39,4,45.333333,0,0.011111,0,0,May,3,2,1,2,Returning_Visitor,FALSE,FALSE
3,99,0,0,37,2419.133333,0.007895,0.023246,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
5,153,0,0,25,1074.683333,0.0125,0.01875,19.23269,0,Nov,1,1,6,4,Returning_Visitor,FALSE,FALSE
0,0,0,0,3,116.75,0,0.066667,0,0,Nov,3,2,1,10,Returning_Visitor,TRUE,FALSE
2,74,0,0,30,1708.083333,0.006667,0.013333,16.1892,0,May,2,2,7,1,Returning_Visitor,TRUE,TRUE
8,175.125,0,0,7,96.125,0,0.026667,0,0,Nov,1,1,2,8,New_Visitor,FALSE,FALSE
4,49.3,0,0,9,283.7,0.018182,0.036364,0,0,June,1,1,3,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,15,748.566667,0.016,0.041333,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
9,201.85,2,20.6,43,1458.93619,0,0.009524,0,0,Aug,3,2,3,1,New_Visitor,FALSE,FALSE
6,105.633333,2,105.95,8,246.386508,0,0.008929,0,0,Nov,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,24,985,0.070833,0.0875,0,0,June,3,2,6,13,Returning_Visitor,FALSE,FALSE
9,303.866667,0,0,72,3752.66697,0.007042,0.00728,0,0,Nov,1,1,1,3,Returning_Visitor,FALSE,FALSE
3,34.5,0,0,17,298.875,0,0.014035,0,0,Dec,1,5,1,2,New_Visitor,FALSE,FALSE
3,39,0,0,2,4,0,0.04,0,0,Mar,2,5,1,1,Returning_Visitor,FALSE,FALSE
3,57,0,0,42,3556.516667,0,0.009683,26.983623,0,Dec,2,4,3,1,Returning_Visitor,FALSE,FALSE
4,104.5,4,261.833333,13,214.692208,0.033333,0.02876,0,0,May,3,2,1,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,7,1803.666667,0.082143,0.08,0,0,Dec,2,5,1,8,Returning_Visitor,TRUE,FALSE
2,23,0,0,97,1589.183333,0.00807,0.014967,0,0,May,2,5,1,3,Returning_Visitor,FALSE,FALSE
2,48.5,0,0,53,2438.075,0.005357,0.017262,29.044766,0,Nov,2,2,1,6,Returning_Visitor,TRUE,TRUE
0,0,0,0,35,584.308333,0,0.008571,0,0,Dec,3,2,3,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,9,166.166667,0,0.025,17.541,1,May,2,2,2,4,Returning_Visitor,TRUE,TRUE
0,0,0,0,7,232.666667,0,0.014286,0,0,Mar,2,2,6,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,1,0,0.2,0.2,0,0,Aug,3,2,2,3,Returning_Visitor,FALSE,FALSE
0,0,0,0,7,723,0,0.028571,32.906118,0,Dec,2,2,4,1,Returning_Visitor,TRUE,TRUE
2,52.5,0,0,10,753.1,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
8,466.616667,5,81.4,25,1220.175,0.02,0.040444,0,0,Aug,3,2,3,2,Returning_Visitor,TRUE,FALSE
0,0,0,0,24,386.75,0.016667,0.051389,0,0,Nov,2,4,1,3,Returning_Visitor,FALSE,FALSE
7,91.25,1,0,95,2900.791667,0.00396,0.023267,4.485679,0,Nov,2,2,1,2,Returning_Visitor,TRUE,TRUE
3,72,0,0,12,871.5,0.015385,0.030769,0,0,Nov,2,2,9,3,Returning_Visitor,FALSE,FALSE
3,89,0,0,26,655.535714,0,0.0375,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
0,0,0,0,54,1441.636905,0.008462,0.004291,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
0,0,0,0,28,608.522727,0.015385,0.021953,0,0,May,2,2,1,6,Returning_Visitor,TRUE,FALSE
0,0,0,0,10,273.75,0.02,0.053333,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
3,74,0,0,258,5154.777093,0.002317,0.011675,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
4,113.833333,0,0,3,23.666667,0,0.05625,0,0,Dec,2,2,6,2,Returning_Visitor,TRUE,FALSE
5,32,0,0,30,425.033333,0,0.0125,0,0,Oct,2,2,7,1,Returning_Visitor,FALSE,FALSE
